id,tag,html,sent id,text,target
3,cv386,10080,14,"first-time director/writer andrew niccol ( he also wrote the screenplay for the upcoming jim carrey drama "" the truman show "" ) demonstrates a keen eye for the stylish ; his collaboration with cinematographer slawomir idziak , production designer jan roelfs and costume designer colleen atwood result in a sophisticated composition that emanates classy , retro ambiance .",pos
3,cv386,10080,15,"an opening credits sequence -- where skin , nail and hair fragments fall in slow-motion through a colored camera lens -- displays these combined talents uncannily .",pos
3,cv386,10080,16,niccol even utilizes voice-over narration ( a device almost always poorly-employed ) in an effective way .,pos
3,cv386,10080,17,"when it comes to acting , the movie is also flawless .",pos
3,cv386,10080,18,"ethan hawke does magnificent work , proving his ability to carry a film and reaffirming his enormously high charisma level .",pos
3,cv386,10080,19,"his chemistry with thurman is a bit on the icy side , but needfully so , adding to the setting's clinical chill .",pos
3,cv386,10080,20,"as the bitter jerome , jude law has a star-making presence , and it's his scenes with hawke that give the movie its fine emotional core .",pos
3,cv386,10080,21,"in "" gattaca "" 's series of final shots , the fates of vincent and jerome are superimposed over each other , and the effect is sad , lyrical and beautiful .",pos
3,cv386,10080,22,"things get a little strange as the movie nears its climax , when vincent's relationship with his brother comes back into view .",pos
3,cv386,10080,23,"the big dramatic culmination is a swim race , which is somewhat silly albeit beautifully photographed .",pos
3,cv386,10080,24,"still , the single most surprising aspect of gattaca is its use of backdrop -- it's successful sci-fi without showy special effects , it's a crisp thriller with character-driven thrills , it's a futuristic fable without blood and guts .",pos
3,cv386,10080,25,"even its murder mystery is relegated to a secondary subplot , ensuring that a smart story about smart people and smart science takes center stage .",pos
3,cv386,10080,26,"although it's portrayal of the upcoming century is grim , "" gattaca "" serves up one of the most thought-provoking societal forecasts ever depicted on film .",pos
3,cv387,11507,0,"there was a huge crowd - so many over 100 people could not be admitted - at a premiere screening of "" the nephew "" ( first screening with a major general audience admittance ) .",pos
3,cv387,11507,1,this was a movie premiere at the santa barbara international film festival .,pos
3,cv387,11507,2,"pierce brosnan ( 007 ) , produced his first movie with beau st . clair .",pos
3,cv387,11507,3,it was a constantly mind-moving and personal movie with lovely scenes of ireland .,pos
3,cv387,11507,4,"chad ( hill harper , beloved ) is a cute 17 year old mixed race ( african american and irish ) nephew , who's irish mother died .",pos
3,cv387,11507,5,"he comes "" back to ireland "" , living with the curmudgeon uncle , tony egan ( donal mccann ) .",pos
3,cv387,11507,6,"he meets pierce brosnan's character , mr . o'brady ( or just brady ) , because he falls in love with the beautiful daughter .",pos
3,cv387,11507,7,"there are many scenes ( ah , character scenes ) to laugh at , others pull some tears .",pos
3,cv387,11507,8,"the three mentioned above were at the premiere in the flesh , with the director eugene brady .",pos
3,cv387,11507,9,after the movie they took questions .,pos
3,cv387,11507,10,"the movie was very good , it not fantastic .",pos
3,cv387,11507,11,"the nephew has not been "" picked up "" in north america but has been in the rest of the world .",pos
3,cv387,11507,12,"the nephew is generation secrecy of a "" titanic "" proportion .",pos
3,cv387,11507,13,let's hope the rest of america will be able to see the nephew .,pos
3,cv387,11507,14,"contact given in the program guide : "" print source : irish dream source , inc . , tel : ( 310 ) 449-3411 """,pos
3,cv388,12009,0,"available in an all new video edition from arrow entertainment ( $29 . 95 ) , with an introduction by david carradine , written & produced by wayne j . keeley",pos
3,cv388,12009,1,f . w . murnau's career ended sadly and prematurely .,pos
3,cv388,12009,2,"the german director of such classics as "" sunrise "" and "" the last laugh "" died in a car accident shortly after signing a deal to make american pictures at paramount .",pos
3,cv388,12009,3,"murnau was reportedly a giant man , well over six feet , a towering figure probably incapable of anything but a grand entrance .",pos
3,cv388,12009,4,"which brings us to "" nosferatu : a symphony of horror "" : surely he felt a kinship with his title character , the looming vampire embodied by intimidating max schreck ; in one of the most indelible images in film history , silent or otherwise , schreck rises from his grave , gnarled hands outstretched , and he's so big that part of his head is cropped by the top of the frame .",pos
3,cv388,12009,5,"the plot of "" nosferatu . . . """,pos
3,cv388,12009,6,"is lifted--unauthorized--from bram stoker's "" dracula "" .",pos
3,cv388,12009,7,the british hutter is an eager real estate man assigned to visit and discuss future living arrangements with count orlock of transylvania .,pos
3,cv388,12009,8,"he leaves behind girlfriend emily , only to discover orlock's secret--he's a bloodsucker--and struggle to return to england before the nosferatu reaches his lady love .",pos
3,cv388,12009,9,"in addition to schreck's performance , the cinematography and effects are outstanding .",pos
3,cv388,12009,10,arrow video's digitally remastered version of the classic is something of a mixed-coffin .,pos
3,cv388,12009,11,"the cover art features a red-tinted , hairy , goateed vampire staring straight at you , his fanged mouth agape , while the bodies of two sexy , writhing women entice you below .",pos
3,cv388,12009,12,"trouble is , murnau's monster is pale-faced , bald , pointy-eared , and non-goateed , and there isn't a single sexy , writhing woman to be found in his movie .",pos
3,cv388,12009,13,this sort of misleading packaging makes little sense when one recalls the countless number of ghouslish scenes in the film from which cool cover art could have been extracted .,pos
3,cv388,12009,14,"additionally , notifying the viewer that this is in fact murnau's film seems like afterthought since his name and the genuine title are written in small print below our goateed vampire .",pos
3,cv388,12009,15,"that said , a good mastering job has been performed on the film itself .",pos
3,cv388,12009,16,"the original elements are not in the best condition--non-studio silents were unlucky in their preservation-- so we're still dealing with a slightly washed out , scratched , jittering image .",pos
3,cv388,12009,17,"but at least the day and night scenes are tinted sepia and blue , respectively , especially helpful to an audience who may question nosferatu's waltzing around during what seems like sunlight ( it took a lot of light to expose stock in the twenties ) .",pos
3,cv388,12009,18,"the title cards have been redone , and they are legible , accurate , and digitally altered to flicker--a very nice touch .",pos
3,cv388,12009,19,( even the opening copyright warning flickers ! ),pos
3,cv388,12009,20,"the score has been replaced by music from type o negative , a hard-rock group , arguably gothic , and their songs underscore the film nicely-- certainly the coolest video a band can ask for .",pos
3,cv388,12009,21,"when our hero , hutter , first steps onto the doomed carriage to count orlock's castle , we hear a well-timed "" now you're dead ! """,pos
3,cv388,12009,22,from lead singer peter steele .,pos
3,cv388,12009,23,david carradine makes an appropriately vampiric host ; he fiddles with a blade and cane while introducing the film .,pos
3,cv388,12009,24,"after the feature , which runs about 63 minutes , is included a new music video from type o negative , the black-and-white fang-fest "" black no . 1 "" .",pos
3,cv388,12009,25,"of course , "" nosferatu : a symphony of horror "" is the main attraction , and while my latest viewing raised questions ( why is the woman called emily in the title cards but "" mina "" --as bram stoker called her--in hutter's letters ? , for instance ) , it made me realize how much this movie has inspired and been stolen from .",pos
